tarih,ürün_kodu,ürün_adi,kategori,fiyat,adet,toplam_satis,musteri_id
30/05/2023,P097,Su Şişesi,Mutfak Ürünleri,944.74,13,12281.62,4641
19/06/2024,P011,Kalem,Kırtasiye,820.6,14,11488.4,1540
26/06/2024,P018,Telefon,Elektronik,95.58,14,1338.12,5073
05/12/2022,P087,Kulaklık,Elektronik,92.65,4,370.6,3142
26/05/2024,P018,Telefon,Elektronik,1008.31,1,1008.31,6095
12/07/2024,P087,Kulaklık,Elektronik,1146.06,8,9168.48,1095
21/04/2023,P097,Su Şişesi,Mutfak Ürünleri,977.31,10,9773.1,6915
30/04/2023,P063,Klima,Elektronik,1021.67,2,2043.34,9727
21/12/2022,P063,Klima,Elektronik,1308.39,5,7520.75939059395,7569
11/11/2023,P037,Fırın,Ev Aletleri,297.91,15,7520.75939059395,5689
05/04/2023,P032,Mouse,Elektronik,248.69,7,1740.83,2852
30/11/2023,P063,Klima,Elektronik,515.71,16,8251.36,6232
28/02/2024,P032,Mouse,Elektronik,1045.41,6,7520.75939059395,7076
30/07/2023,P032,Mouse,Elektronik,815.81,13,10605.53,6078
16/02/2024,P097,Su Şişesi,Mutfak Ürünleri,497.09,16,7953.44,7148
17/04/2023,P037,Fırın,Ev Aletleri,1491.12,2,2982.24,4742
01/09/2023,P087,Kulaklık,Elektronik,134,8,1072.0,3519
01/01/2023,P032,Mouse,Elektronik,1024.22,16,16387.52,9450
02/06/2023,P010,Çanta,Giyim,263.27,3,789.81,7832
31/03/2023,P063,Klima,Elektronik,1341.94,3,4025.82,2358
23/08/2023,P037,Fırın,Ev Aletleri,1094.2,16,17507.2,6834
18/09/2023,P087,Kulaklık,Elektronik,374.48,13,4868.24,8957
08/04/2023,P010,Çanta,Giyim,826.69,5,7520.75939059395,1610
23/03/2024,P011,Kalem,Kırtasiye,967.09,16,15473.44,7902
01/12/2023,P087,Kulaklık,Elektronik,249.22,14,3489.08,7591
23/11/2023,P032,Mouse,Elektronik,566.62,10,5666.2,7009
23/09/2024,P011,Kalem,Kırtasiye,154.34,6,926.04,1949
21/03/2024,P037,Fırın,Ev Aletleri,1411.49,15,21172.35,9490
08/07/2024,P097,Su Şişesi,Mutfak Ürünleri,1079.17,9,9712.53,5352
06/11/2023,P087,Kulaklık,Elektronik,879.06,9,7520.75939059395,9511
06/07/2023,P082,Defter,Kırtasiye,73.87,15,7520.75939059395,7165
31/08/2024,P024,Bilgisayar,Elektronik,1317.85,7,9224.95,1082
20/04/2024,P024,Bilgisayar,Elektronik,242.27,14,3391.78,1481
28/08/2023,P097,Su Şişesi,Mutfak Ürünleri,300.32,6,1801.92,6274
30/11/2023,P087,Kulaklık,Elektronik,1402.38,7,9816.66,6433
04/09/2023,P087,Kulaklık,Elektronik,67.93,9,7520.75939059395,2105
27/12/2023,P010,Çanta,Giyim,560.46,7,3923.22,4896
15/03/2024,P097,Su Şişesi,Mutfak Ürünleri,1469.01,14,20566.14,7440
20/09/2024,P063,Klima,Elektronik,1181.11,5,7520.75939059395,6113
04/10/2023,P082,Defter,Kırtasiye,284.49,10,2844.9,3055
26/11/2023,P032,Mouse,Elektronik,386.28,1,386.28,5535
26/04/2023,P082,Defter,Kırtasiye,1108.8,15,16632.0,2037
26/01/2023,P037,Fırın,Ev Aletleri,1251.19,15,18767.85,1544
21/09/2024,P097,Su Şişesi,Mutfak Ürünleri,487.64,3,1462.92,9983
12/06/2023,P097,Su Şişesi,Mutfak Ürünleri,955.25,2,1910.5,8264
13/05/2023,P011,Kalem,Kırtasiye,1407.62,10,14076.2,8846
22/01/2023,P032,Mouse,Elektronik,1008.64,9,9077.76,9451
28/09/2023,P097,Su Şişesi,Mutfak Ürünleri,836.27,16,13380.32,3055
30/09/2024,P037,Fırın,Ev Aletleri,322.57,3,967.71,9985
19/06/2023,P087,Kulaklık,Elektronik,286.33,14,4008.62,6184
18/12/2023,P024,Bilgisayar,Elektronik,833.33,2,1666.66,7083
25/09/2024,P032,Mouse,Elektronik,579.1,15,8686.5,2253
21/10/2024,P087,Kulaklık,Elektronik,997.19,3,2991.57,5603
23/04/2024,P087,Kulaklık,Elektronik,1315.07,6,7890.42,1127
16/10/2023,P011,Kalem,Kırtasiye,639.52,9,5755.68,2153
22/12/2023,P010,Çanta,Giyim,447.33,6,2683.98,7289
11/04/2023,P097,Su Şişesi,Mutfak Ürünleri,499.2,17,8486.4,1020
05/11/2023,P037,Fırın,Ev Aletleri,949.89,10,9498.9,9840
24/01/2024,P010,Çanta,Giyim,1166.35,18,20994.3,8262
10/01/2024,P097,Su Şişesi,Mutfak Ürünleri,378.6,7,7520.75939059395,8221
14/09/2023,P037,Fırın,Ev Aletleri,324.16,13,4214.08,3567
22/05/2023,P018,Telefon,Elektronik,178.1,17,3027.7,4656
31/10/2024,P097,Su Şişesi,Mutfak Ürünleri,760.49,13,9886.37,7832
06/12/2022,P010,Çanta,Giyim,565.91,3,1697.73,5778
16/06/2023,P087,Kulaklık,Elektronik,473.58,8,3788.64,7578
14/08/2023,P063,Klima,Elektronik,776.59,14,10872.26,5245
23/09/2023,P011,Kalem,Kırtasiye,568.22,19,10796.18,8165
09/11/2023,P097,Su Şişesi,Mutfak Ürünleri,52.38,9,471.42,6202
14/09/2024,P032,Mouse,Elektronik,1418.64,15,21279.6,4870
15/02/2024,P011,Kalem,Kırtasiye,590.9,2,1181.8,9156
04/12/2022,P037,Fırın,Ev Aletleri,225,15,3375.0,8204
06/03/2024,P063,Klima,Elektronik,1387.83,3,4163.49,9678
21/10/2023,P011,Kalem,Kırtasiye,1052.23,12,12626.76,9692
21/09/2023,P010,Çanta,Giyim,1488.6,3,7520.75939059395,1909
27/09/2023,P010,Çanta,Giyim,156.46,10,1564.6,6406
01/02/2023,P087,Kulaklık,Elektronik,136.96,4,547.84,3129
14/04/2023,P063,Klima,Elektronik,1463.95,3,4391.85,6227
24/10/2023,P097,Su Şişesi,Mutfak Ürünleri,1120.93,2,2241.86,3695
03/04/2023,P024,Bilgisayar,Elektronik,385.17,16,6162.72,1061
17/03/2023,P024,Bilgisayar,Elektronik,242.18,15,3632.7,4298
15/12/2023,P082,Defter,Kırtasiye,480.09,17,8161.53,2496
19/06/2024,P032,Mouse,Elektronik,45.24,10,452.4,6409
18/05/2024,P037,Fırın,Ev Aletleri,136.09,14,1905.26,8421
15/08/2023,P087,Kulaklık,Elektronik,1033.92,4,4135.68,8460
10/05/2024,P024,Bilgisayar,Elektronik,593.05,10,5930.5,1887
01/10/2024,P018,Telefon,Elektronik,1147.89,4,4591.56,3080
27/06/2024,P082,Defter,Kırtasiye,93.98,18,1691.64,3160
20/10/2023,P010,Çanta,Giyim,572.31,16,9156.96,8411
09/02/2023,P032,Mouse,Elektronik,1134.2,9,10207.8,5715
10/02/2023,P063,Klima,Elektronik,88.74,1,88.74,6427
17/11/2023,P063,Klima,Elektronik,1437.2,6,8623.2,3826
20/05/2024,P097,Su Şişesi,Mutfak Ürünleri,350.95,8,2807.6,9838
14/04/2024,P032,Mouse,Elektronik,212.21,13,2758.73,7490
24/02/2024,P097,Su Şişesi,Mutfak Ürünleri,828.43,19,7520.75939059395,1328
23/01/2024,P010,Çanta,Giyim,385.89,11,4244.79,1547
12/03/2024,P087,Kulaklık,Elektronik,1233.53,19,23437.07,3270
06/09/2023,P037,Fırın,Ev Aletleri,940.9,7,6586.3,6573
03/06/2024,P082,Defter,Kırtasiye,821.42,13,10678.46,8310
12/08/2024,P018,Telefon,Elektronik,492.86,7,3450.02,8760
11/04/2024,P082,Defter,Kırtasiye,494.2,5,2471.0,8879
12/01/2024,P063,Klima,Elektronik,1486.01,13,19318.13,2545
03/02/2023,P010,Çanta,Giyim,138.76,8,1110.08,9860
12/05/2023,P032,Mouse,Elektronik,622.43,11,6846.73,7622
16/08/2024,P032,Mouse,Elektronik,841.57,5,4207.85,5609
14/02/2024,P010,Çanta,Giyim,382.68,4,1530.72,3684
18/04/2023,P037,Fırın,Ev Aletleri,1221.52,2,2443.04,6087
03/08/2024,P024,Bilgisayar,Elektronik,183.07,12,2196.84,6453
14/09/2023,P010,Çanta,Giyim,196.77,13,2558.01,8577
09/03/2023,P037,Fırın,Ev Aletleri,398.44,7,2789.08,4777
02/11/2023,P082,Defter,Kırtasiye,157.3,17,7520.75939059395,5137
18/06/2024,P087,Kulaklık,Elektronik,231.36,2,462.72,8382
10/03/2024,P018,Telefon,Elektronik,839.54,11,9234.94,2770
04/04/2024,P082,Defter,Kırtasiye,972.87,1,972.87,6589
30/12/2022,P011,Kalem,Kırtasiye,66.83,12,801.96,1449
30/11/2022,P082,Defter,Kırtasiye,397.51,15,5962.65,1606
31/12/2022,P063,Klima,Elektronik,113.24,10,1132.4,5559
12/02/2023,P037,Fırın,Ev Aletleri,1350.49,16,21607.84,8727
27/10/2024,P037,Fırın,Ev Aletleri,377.7,11,4154.7,1061
18/11/2022,P097,Su Şişesi,Mutfak Ürünleri,428.53,4,1714.12,8638
10/04/2023,P011,Kalem,Kırtasiye,525.82,19,7520.75939059395,6097
08/06/2023,P018,Telefon,Elektronik,1413.33,18,25439.94,2372
09/11/2023,P037,Fırın,Ev Aletleri,723.24,1,723.24,4174
20/01/2023,P063,Klima,Elektronik,979.64,1,979.64,9869
17/07/2023,P011,Kalem,Kırtasiye,690.79,12,8289.48,8705
24/11/2023,P010,Çanta,Giyim,391.81,17,6660.77,2724
03/08/2023,P037,Fırın,Ev Aletleri,1203.45,3,3610.35,4468
26/07/2024,P032,Mouse,Elektronik,1273.41,3,7520.75939059395,8735
18/01/2024,P011,Kalem,Kırtasiye,830.01,16,13280.16,2469
11/07/2023,P037,Fırın,Ev Aletleri,167.01,13,2171.13,1274
01/01/2023,P063,Klima,Elektronik,69.8,5,349.0,5938
28/11/2023,P018,Telefon,Elektronik,1116.46,16,17863.36,1657
02/03/2023,P063,Klima,Elektronik,276.76,6,1660.56,7943
20/12/2023,P037,Fırın,Ev Aletleri,129.34,3,388.02,6254
26/08/2023,P082,Defter,Kırtasiye,786.37,10,7863.7,4175
29/04/2024,P087,Kulaklık,Elektronik,80.27,9,722.43,8482
26/09/2024,P032,Mouse,Elektronik,117.59,1,117.59,7215
24/08/2023,P018,Telefon,Elektronik,1132.15,13,14717.95,7407
21/01/2024,P037,Fırın,Ev Aletleri,1156.2,5,5781.0,5206
31/03/2024,P097,Su Şişesi,Mutfak Ürünleri,1032.68,14,14457.52,2398
16/06/2024,P063,Klima,Elektronik,584.6,12,7520.75939059395,2629
22/03/2024,P063,Klima,Elektronik,1463.85,1,1463.85,8587
14/04/2024,P082,Defter,Kırtasiye,717.34,11,7520.75939059395,5965
09/10/2023,P063,Klima,Elektronik,76.56,13,995.28,5659
29/12/2023,P018,Telefon,Elektronik,810.21,2,1620.42,6258
26/06/2024,P011,Kalem,Kırtasiye,559.18,19,7520.75939059395,9389
07/12/2023,P018,Telefon,Elektronik,369.09,4,1476.36,2080
03/11/2023,P010,Çanta,Giyim,791.31,8,6330.48,2986
05/08/2023,P010,Çanta,Giyim,329.3,11,3622.3,1118
23/06/2024,P011,Kalem,Kırtasiye,320.55,2,641.1,8920
23/12/2022,P097,Su Şişesi,Mutfak Ürünleri,1186.58,15,7520.75939059395,4844
23/08/2023,P018,Telefon,Elektronik,1471.68,12,17660.16,9582
24/09/2023,P018,Telefon,Elektronik,1144.66,8,9157.28,9035
02/03/2024,P082,Defter,Kırtasiye,1038.53,16,16616.48,9148
15/04/2024,P010,Çanta,Giyim,1346.77,11,14814.47,5052
08/04/2024,P011,Kalem,Kırtasiye,1403.73,2,2807.46,3675
24/07/2024,P082,Defter,Kırtasiye,1116.85,8,8934.8,9645
17/06/2024,P097,Su Şişesi,Mutfak Ürünleri,89.32,8,714.56,4052
21/11/2022,P082,Defter,Kırtasiye,1491.35,11,16404.85,7182
11/01/2023,P097,Su Şişesi,Mutfak Ürünleri,147.03,14,2058.42,9782
09/11/2022,P010,Çanta,Giyim,1016.07,9,9144.63,2464
11/12/2023,P097,Su Şişesi,Mutfak Ürünleri,207.63,16,3322.08,4413
21/05/2024,P018,Telefon,Elektronik,1337.55,17,22738.35,3120
09/05/2023,P082,Defter,Kırtasiye,715.17,4,2860.68,7533
07/12/2022,P082,Defter,Kırtasiye,1394.46,10,13944.6,2469
07/07/2023,P087,Kulaklık,Elektronik,844.39,13,10977.07,3384
07/02/2024,P063,Klima,Elektronik,1398.81,5,7520.75939059395,1324
22/05/2024,P024,Bilgisayar,Elektronik,1081.89,4,4327.56,4049
15/01/2023,P063,Klima,Elektronik,1397.22,13,18163.86,1833
29/05/2023,P082,Defter,Kırtasiye,660.4,18,11887.2,7292
28/02/2023,P087,Kulaklık,Elektronik,1482.88,10,14828.8,8438
23/02/2023,P063,Klima,Elektronik,1309.69,10,13096.9,8935
10/04/2024,P011,Kalem,Kırtasiye,311.36,11,3424.96,2741
19/02/2024,P082,Defter,Kırtasiye,1388.39,7,9718.73,2510
06/04/2023,P010,Çanta,Giyim,630.54,5,3152.7,4482
15/11/2023,P018,Telefon,Elektronik,234.42,6,1406.52,8649
07/06/2023,P087,Kulaklık,Elektronik,593.15,17,10083.55,9993
22/12/2023,P011,Kalem,Kırtasiye,29.38,13,381.94,1739
24/07/2023,P010,Çanta,Giyim,776.49,18,13976.82,3793
14/08/2024,P087,Kulaklık,Elektronik,1487.15,12,7520.75939059395,6782
11/11/2023,P011,Kalem,Kırtasiye,1360.41,14,19045.74,5818
30/04/2024,P032,Mouse,Elektronik,151.22,9,1360.98,6716
21/08/2024,P082,Defter,Kırtasiye,647.75,5,3238.75,9507
07/12/2023,P097,Su Şişesi,Mutfak Ürünleri,437.67,19,8315.73,5833
16/11/2022,P082,Defter,Kırtasiye,431.21,6,2587.26,1604
12/04/2023,P018,Telefon,Elektronik,164.74,11,1812.14,7327
27/11/2023,P010,Çanta,Giyim,244.07,16,3905.12,3138
14/06/2023,P063,Klima,Elektronik,85.58,16,1369.28,7747
18/11/2022,P024,Bilgisayar,Elektronik,643.78,13,8369.14,2515
17/12/2022,P082,Defter,Kırtasiye,1120.94,16,17935.04,4646
01/04/2023,P018,Telefon,Elektronik,1071.72,6,6430.32,3583
30/01/2023,P032,Mouse,Elektronik,1200.82,1,1200.82,5538
09/04/2023,P063,Klima,Elektronik,1255.1,18,22591.8,3718
17/09/2024,P018,Telefon,Elektronik,1479.11,11,16270.21,5997
18/08/2023,P097,Su Şişesi,Mutfak Ürünleri,1498.63,18,7520.75939059395,9709
04/09/2023,P024,Bilgisayar,Elektronik,1214.7,7,8502.9,2121
06/07/2023,P010,Çanta,Giyim,748.93,3,2246.79,7809
24/04/2024,P087,Kulaklık,Elektronik,280.77,12,3369.24,4898
05/10/2023,P011,Kalem,Kırtasiye,192.3,2,384.6,6251
09/07/2024,P018,Telefon,Elektronik,247.47,7,1732.29,6870
08/02/2024,P011,Kalem,Kırtasiye,959.56,1,959.56,7410
13/06/2024,P018,Telefon,Elektronik,942.86,7,6600.02,3742
18/04/2024,P087,Kulaklık,Elektronik,1116.33,17,18977.61,3134
14/10/2023,P082,Defter,Kırtasiye,613.98,5,3069.9,1300
01/04/2024,P018,Telefon,Elektronik,1251.84,7,8762.88,4924
27/03/2024,P032,Mouse,Elektronik,628.61,18,11314.98,9160
17/12/2022,P097,Su Şişesi,Mutfak Ürünleri,1462.39,18,26323.02,5694
21/06/2023,P011,Kalem,Kırtasiye,862.42,7,6036.94,5900
31/05/2024,P097,Su Şişesi,Mutfak Ürünleri,488.55,3,1465.65,2822
29/07/2024,P087,Kulaklık,Elektronik,1111.09,13,7520.75939059395,4451
29/08/2024,P087,Kulaklık,Elektronik,133.1,12,7520.75939059395,7346
16/11/2022,P011,Kalem,Kırtasiye,695.6,19,13216.4,3942
14/06/2023,P082,Defter,Kırtasiye,1387.21,17,23582.57,4162
26/03/2023,P011,Kalem,Kırtasiye,1318.85,14,18463.9,7364
03/01/2023,P087,Kulaklık,Elektronik,559.6,13,7274.8,9096
15/02/2024,P024,Bilgisayar,Elektronik,669.17,2,1338.34,6857
29/07/2024,P011,Kalem,Kırtasiye,461.73,1,461.73,8978
04/02/2023,P011,Kalem,Kırtasiye,1202.11,15,18031.65,1249
20/09/2024,P032,Mouse,Elektronik,917.11,16,14673.76,7644
11/12/2022,P010,Çanta,Giyim,669.2,2,1338.4,5201
06/02/2024,P024,Bilgisayar,Elektronik,1186.31,10,11863.1,5205
15/11/2023,P097,Su Şişesi,Mutfak Ürünleri,1047.01,19,19893.19,8342
11/02/2024,P032,Mouse,Elektronik,385.1,2,770.2,2588
31/01/2024,P032,Mouse,Elektronik,1119.63,9,7520.75939059395,4424
02/01/2023,P037,Fırın,Ev Aletleri,1106.92,8,8855.36,2358
12/11/2023,P024,Bilgisayar,Elektronik,1236.51,16,19784.16,9566
15/02/2023,P011,Kalem,Kırtasiye,366.88,7,2568.16,4457
10/04/2024,P082,Defter,Kırtasiye,1144.8,4,4579.2,6346
09/01/2024,P063,Klima,Elektronik,267.9,2,535.8,9404
06/06/2024,P087,Kulaklık,Elektronik,1117.83,15,7520.75939059395,4155
08/12/2023,P082,Defter,Kırtasiye,429.3,17,7298.1,6670
11/05/2023,P024,Bilgisayar,Elektronik,1394.59,5,6972.95,1928
07/12/2023,P082,Defter,Kırtasiye,907.3,8,7258.4,6710
11/04/2024,P011,Kalem,Kırtasiye,787.93,1,787.93,3215
08/08/2024,P037,Fırın,Ev Aletleri,1284.52,10,12845.2,6892
20/05/2024,P063,Klima,Elektronik,244.65,15,3669.75,5752
16/08/2024,P011,Kalem,Kırtasiye,95.5,3,286.5,7564
16/04/2023,P097,Su Şişesi,Mutfak Ürünleri,284.69,10,2846.9,4290
20/10/2023,P010,Çanta,Giyim,1097.65,8,8781.2,6778
02/08/2023,P024,Bilgisayar,Elektronik,1357.81,4,5431.24,6511
18/11/2022,P018,Telefon,Elektronik,71.06,10,710.6,3069
04/05/2024,P032,Mouse,Elektronik,486.18,5,2430.9,1606
10/03/2024,P011,Kalem,Kırtasiye,1093.24,19,20771.56,8546
26/09/2023,P018,Telefon,Elektronik,255.68,6,1534.08,3183
21/12/2023,P032,Mouse,Elektronik,394.93,13,5134.09,5746
28/12/2022,P010,Çanta,Giyim,656.63,14,9192.82,6194
26/04/2024,P011,Kalem,Kırtasiye,73.57,17,7520.75939059395,4790
02/03/2023,P024,Bilgisayar,Elektronik,794.23,17,13501.91,5420
22/12/2023,P063,Klima,Elektronik,241.26,13,3136.38,9123
24/06/2024,P032,Mouse,Elektronik,1158.1,11,12739.1,3781
28/08/2023,P011,Kalem,Kırtasiye,798.78,3,2396.34,8049
01/02/2024,P082,Defter,Kırtasiye,799.31,18,7520.75939059395,1730
30/08/2023,P082,Defter,Kırtasiye,357.24,17,6073.08,8087
22/07/2023,P024,Bilgisayar,Elektronik,67.57,10,7520.75939059395,8098
25/07/2024,P018,Telefon,Elektronik,66.97,7,468.79,8780
25/11/2023,P032,Mouse,Elektronik,01/05/1993 00:00,6,35.58,1114
09/02/2023,P037,Fırın,Ev Aletleri,718.52,13,9340.76,4698
12/06/2024,P032,Mouse,Elektronik,142.62,6,855.72,2784
30/12/2023,P063,Klima,Elektronik,875.97,1,875.97,4270
10/05/2024,P018,Telefon,Elektronik,698.44,6,4190.64,9854
12/06/2023,P010,Çanta,Giyim,509.5,1,509.5,6680
18/10/2023,P024,Bilgisayar,Elektronik,662.61,16,10601.76,7206
15/01/2024,P063,Klima,Elektronik,394,7,2758.0,1616
10/08/2024,P032,Mouse,Elektronik,468.48,1,468.48,4164
14/12/2023,P063,Klima,Elektronik,1437.11,18,25867.98,9118
10/09/2023,P097,Su Şişesi,Mutfak Ürünleri,620.93,11,6830.23,9905
22/02/2023,P011,Kalem,Kırtasiye,1293.03,2,2586.06,1513
03/06/2023,P010,Çanta,Giyim,1184.05,17,20128.85,3795
18/09/2023,P024,Bilgisayar,Elektronik,01/07/1991 00:00,8,63.28,5032
04/11/2024,P063,Klima,Elektronik,1237.68,15,18565.2,1526
04/03/2024,P037,Fırın,Ev Aletleri,561.23,2,1122.46,2526
17/07/2024,P032,Mouse,Elektronik,1108.64,2,2217.28,4720
25/09/2023,P018,Telefon,Elektronik,431.94,3,1295.82,5780
28/09/2024,P010,Çanta,Giyim,840.81,2,1681.62,2446
07/02/2023,P010,Çanta,Giyim,50.3,11,553.3,5990
07/11/2023,P011,Kalem,Kırtasiye,730.02,4,2920.08,5956
14/01/2024,P032,Mouse,Elektronik,243.49,2,486.98,9778
31/10/2024,P024,Bilgisayar,Elektronik,790.2,4,3160.8,3927
02/04/2024,P097,Su Şişesi,Mutfak Ürünleri,661.99,14,9267.86,5318
21/07/2024,P024,Bilgisayar,Elektronik,116.2,12,1394.4,1208
15/09/2023,P037,Fırın,Ev Aletleri,91.88,5,459.4,3366
25/02/2024,P024,Bilgisayar,Elektronik,06/02/2024 00:00,10,60.2,1916
20/02/2024,P011,Kalem,Kırtasiye,1274.25,2,2548.5,4148
03/06/2024,P032,Mouse,Elektronik,1209.11,1,1209.11,1184
18/11/2023,P037,Fırın,Ev Aletleri,796.88,17,13546.96,9148
13/11/2022,P087,Kulaklık,Elektronik,225.38,8,1803.04,1721
02/07/2023,P010,Çanta,Giyim,1150.18,14,16102.52,9021
30/07/2024,P024,Bilgisayar,Elektronik,167.4,18,7520.75939059395,1750
03/02/2023,P032,Mouse,Elektronik,506.57,3,1519.71,4175
29/11/2023,P082,Defter,Kırtasiye,1035.13,8,8281.04,5823
18/10/2024,P024,Bilgisayar,Elektronik,1195.96,14,7520.75939059395,8261
30/11/2022,P063,Klima,Elektronik,766.52,13,9964.76,3242
07/07/2023,P018,Telefon,Elektronik,859.32,17,14608.44,4817
02/07/2024,P018,Telefon,Elektronik,718.27,1,718.27,2506
22/09/2023,P082,Defter,Kırtasiye,457.92,13,5952.96,3518
06/01/2023,P097,Su Şişesi,Mutfak Ürünleri,224.43,12,2693.16,5911
23/08/2024,P082,Defter,Kırtasiye,1351.62,19,25680.78,9903
13/07/2024,P018,Telefon,Elektronik,759.81,11,8357.91,7618
30/10/2024,P063,Klima,Elektronik,963.36,10,9633.6,4018
20/03/2023,P037,Fırın,Ev Aletleri,1165.7,16,18651.2,9515
18/07/2024,P063,Klima,Elektronik,101.32,3,303.96,1328
27/08/2023,P037,Fırın,Ev Aletleri,1058.68,4,4234.72,3787
09/12/2023,P063,Klima,Elektronik,637.17,6,3823.02,9363
18/03/2023,P018,Telefon,Elektronik,1043.11,17,17732.87,5645
22/03/2023,P087,Kulaklık,Elektronik,1478.39,3,4435.17,9296
04/09/2023,P097,Su Şişesi,Mutfak Ürünleri,1356.72,10,13567.2,2226
22/02/2024,P011,Kalem,Kırtasiye,449.67,5,2248.35,9732
27/04/2024,P097,Su Şişesi,Mutfak Ürünleri,220.02,16,3520.32,3680
03/04/2024,P082,Defter,Kırtasiye,1114.41,2,2228.82,1669
14/12/2022,P018,Telefon,Elektronik,1279.2,12,15350.4,3295
27/05/2024,P010,Çanta,Giyim,01/10/1992 00:00,1,,1402
21/07/2024,P082,Defter,Kırtasiye,983.17,6,5899.02,1033
10/09/2024,P097,Su Şişesi,Mutfak Ürünleri,86.78,17,1475.26,3454
11/10/2024,P024,Bilgisayar,Elektronik,395.36,11,4348.96,1589
29/04/2023,P010,Çanta,Giyim,478.38,16,7654.08,3316
06/12/2022,P082,Defter,Kırtasiye,1292.43,18,23263.74,3326
04/11/2023,P024,Bilgisayar,Elektronik,1244.5,4,4978.0,6511
21/02/2023,P032,Mouse,Elektronik,995.48,19,18914.12,3120
24/06/2023,P087,Kulaklık,Elektronik,484.13,11,5325.43,6162
03/08/2024,P037,Fırın,Ev Aletleri,1144.78,10,11447.8,4550
21/03/2024,P011,Kalem,Kırtasiye,661.8,2,1323.6,6406
18/02/2024,P024,Bilgisayar,Elektronik,257.93,10,2579.3,3040
02/11/2023,P063,Klima,Elektronik,01/11/1946 00:00,5,57.3,6123
10/02/2023,P011,Kalem,Kırtasiye,1286.06,16,20576.96,9774
13/10/2024,P087,Kulaklık,Elektronik,147.53,4,590.12,2832
07/01/2023,P032,Mouse,Elektronik,625.05,8,5000.4,4324
11/07/2023,P018,Telefon,Elektronik,747.55,9,6727.95,4827
02/06/2023,P024,Bilgisayar,Elektronik,296.12,3,888.36,3660
13/07/2023,P032,Mouse,Elektronik,06/04/2024 00:00,9,54.36,9123
26/08/2023,P082,Defter,Kırtasiye,1195.95,3,7520.75939059395,5331
20/08/2023,P037,Fırın,Ev Aletleri,348.6,9,3137.4,1274
26/06/2023,P063,Klima,Elektronik,30.31,18,7520.75939059395,2890
11/03/2024,P087,Kulaklık,Elektronik,25.32,18,455.76,8531
02/05/2023,P037,Fırın,Ev Aletleri,1385.1,9,12465.9,5231
21/03/2023,P097,Su Şişesi,Mutfak Ürünleri,31.51,5,157.55,9578
19/02/2024,P097,Su Şişesi,Mutfak Ürünleri,969.64,6,5817.84,6853
15/10/2023,P087,Kulaklık,Elektronik,1356.07,11,14916.77,8045
04/08/2024,P087,Kulaklık,Elektronik,1128.17,14,15794.38,3004
10/01/2024,P063,Klima,Elektronik,1475.36,16,23605.76,3032
26/02/2024,P063,Klima,Elektronik,173.12,10,1731.2,6553
11/01/2023,P032,Mouse,Elektronik,802.43,5,4012.15,7913
26/09/2023,P037,Fırın,Ev Aletleri,814.18,16,13026.88,2866
20/11/2023,P037,Fırın,Ev Aletleri,150.33,13,1954.29,6987
18/12/2022,P063,Klima,Elektronik,254.13,9,2287.17,1094
13/04/2023,P082,Defter,Kırtasiye,1076.8,8,8614.4,8618
21/03/2024,P082,Defter,Kırtasiye,1258.32,13,16358.16,9733
20/10/2023,P063,Klima,Elektronik,1026.06,17,17443.02,9358
04/11/2024,P010,Çanta,Giyim,576.69,2,1153.38,6105
21/03/2023,P063,Klima,Elektronik,1290.19,11,14192.09,9507
17/03/2024,P018,Telefon,Elektronik,1182.58,8,9460.64,3140
23/06/2023,P011,Kalem,Kırtasiye,959.09,18,17263.62,1860
10/04/2023,P063,Klima,Elektronik,117.88,11,7520.75939059395,3442
04/08/2024,P082,Defter,Kırtasiye,730.15,18,13142.7,9742
28/11/2022,P037,Fırın,Ev Aletleri,1198.07,14,16772.98,4420
07/11/2023,P011,Kalem,Kırtasiye,266.16,5,7520.75939059395,1150
22/01/2023,P011,Kalem,Kırtasiye,505.38,11,5559.18,7675
29/04/2024,P037,Fırın,Ev Aletleri,750.07,12,9000.84,3183
12/10/2024,P037,Fırın,Ev Aletleri,192.4,9,1731.6,4764
13/03/2023,P032,Mouse,Elektronik,1009.58,18,18172.44,5710
23/07/2024,P037,Fırın,Ev Aletleri,43.89,16,702.24,9280
30/01/2023,P032,Mouse,Elektronik,1150,14,16100.0,9236
03/06/2023,P032,Mouse,Elektronik,744.75,12,8937.0,6145
23/02/2024,P018,Telefon,Elektronik,819.85,4,3279.4,6754
10/01/2024,P011,Kalem,Kırtasiye,332.35,13,4320.55,1939
16/02/2024,P011,Kalem,Kırtasiye,305.33,6,1831.98,6445
29/09/2024,P024,Bilgisayar,Elektronik,989.01,12,11868.12,4479
15/03/2023,P097,Su Şişesi,Mutfak Ürünleri,880.88,11,9689.68,5050
03/04/2023,P010,Çanta,Giyim,236.95,3,7520.75939059395,2560
09/10/2024,P037,Fırın,Ev Aletleri,793.09,16,12689.44,4187
30/12/2023,P082,Defter,Kırtasiye,142.24,15,7520.75939059395,2415
16/12/2022,P037,Fırın,Ev Aletleri,1369.8,1,1369.8,2576
04/02/2023,P018,Telefon,Elektronik,551.51,8,4412.08,4374
21/01/2024,P082,Defter,Kırtasiye,163.95,1,163.95,2044
08/02/2023,P097,Su Şişesi,Mutfak Ürünleri,559.85,10,5598.5,8067
